File	Time	Song	Artist	Release	YouTube	Spotify	Unearthed
requestival_26	4:51pm	Terra Sola	Rosetta	Terra Sola 	https://www.youtube.com/results?search_query=Rosetta%20Terra%20Sola	https://play.spotify.com/search/results/artist:Rosetta%20track:Terra%20Sola	NA
requestival_26	5:00pm	Fade Away {Ft. Lil Tjay}	The Kid Laroi	Fade Away 	https://www.youtube.com/results?search_query=The%20Kid%20Laroi%20Fade%20Away%20{Ft.%20Lil%20Tjay}	https://play.spotify.com/search/results/artist:The%20Kid%20Laroi%20track:Fade%20Away%20%7BFt.%20Lil%20Tjay%7D	https://www.triplejunearthed.com/node/7321376
requestival_26	5:03pm	Hey, Did I Do You Wrong	San Cisco	The Water 	https://www.youtube.com/results?search_query=San%20Cisco%20Hey,%20Did%20I%20Do%20You%20Wrong	https://play.spotify.com/search/results/artist:San%20Cisco%20track:Hey,%20Did%20I%20Do%20You%20Wrong	https://www.triplejunearthed.com/node/66936
requestival_26	5:06pm	Gimme	Banks	Gimme 	https://www.youtube.com/results?search_query=Banks%20Gimme	https://play.spotify.com/search/results/artist:Banks%20track:Gimme	NA
requestival_26	5:10pm	Every Hour	KIAN	Every Hour 	https://www.youtube.com/results?search_query=KIAN%20Every%20Hour	https://play.spotify.com/search/results/artist:KIAN%20track:Every%20Hour	https://www.triplejunearthed.com/node/6732216
requestival_26	5:13pm	DIET_	Denzel Curry x Kenny Beats	UNLOCKED 	https://www.youtube.com/results?search_query=Denzel%20Curry%20x%20Kenny%20Beats%20DIET_	https://play.spotify.com/search/results/artist:Denzel%20Curry%20x%20Kenny%20Beats%20track:DIET_	NA
requestival_26	5:16pm	Just Exist	Eliza & The Delusionals	Just Exist 	https://www.youtube.com/results?search_query=Eliza%20&%20The%20Delusionals%20Just%20Exist	https://play.spotify.com/search/results/artist:Eliza%20&%20The%20Delusionals%20track:Just%20Exist	https://www.triplejunearthed.com/node/4354591
requestival_26	5:20pm	Another Life	RUFUS DUL SOL	Solace 	https://www.youtube.com/results?search_query=RUFUS%20DUL%20SOL%20Another%20Life	https://play.spotify.com/search/results/artist:RUFUS%20DUL%20SOL%20track:Another%20Life	NA
requestival_26	5:26pm	Eugene	Arlo Parks	Eugene 	https://www.youtube.com/results?search_query=Arlo%20Parks%20Eugene	https://play.spotify.com/search/results/artist:Arlo%20Parks%20track:Eugene	NA
requestival_26	5:30pm	Let Me Down	Carmouflage Rose	Let Me Down 	https://www.youtube.com/results?search_query=Carmouflage%20Rose%20Let%20Me%20Down	https://play.spotify.com/search/results/artist:Carmouflage%20Rose%20track:Let%20Me%20Down	https://www.triplejunearthed.com/node/3886341
requestival_26	5:33pm	Seriously	Bugs	Seriously 	https://www.youtube.com/results?search_query=Bugs%20Seriously	https://play.spotify.com/search/results/artist:Bugs%20track:Seriously	https://www.triplejunearthed.com/node/3190431
requestival_26	5:36pm	Can I Be Forgiven	Highasakite	The Bare Romantic, Pt. 1 	https://www.youtube.com/results?search_query=Highasakite%20Can%20I%20Be%20Forgiven	https://play.spotify.com/search/results/artist:Highasakite%20track:Can%20I%20Be%20Forgiven	NA
requestival_26	5:41pm	Switched Up	Oliver Malcolm	Switched Up 	https://www.youtube.com/results?search_query=Oliver%20Malcolm%20Switched%20Up	https://play.spotify.com/search/results/artist:Oliver%20Malcolm%20track:Switched%20Up	NA
requestival_26	5:44pm	The Face Of God	Camp Cope	How To Socialise And Make Friends 	https://www.youtube.com/results?search_query=Camp%20Cope%20The%20Face%20Of%20God	https://play.spotify.com/search/results/artist:Camp%20Cope%20track:The%20Face%20Of%20God	NA
requestival_26	5:48pm	10% {Ft. Kali Uchis}	Kaytranada	10% 	https://www.youtube.com/results?search_query=Kaytranada%2010%%20{Ft.%20Kali%20Uchis}	https://play.spotify.com/search/results/artist:Kaytranada%20track:10%%20%7BFt.%20Kali%20Uchis%7D	NA
requestival_26	5:51pm	Love Song	Duke Dumont	Love Song (Single) 	https://www.youtube.com/results?search_query=Duke%20Dumont%20Love%20Song	https://play.spotify.com/search/results/artist:Duke%20Dumont%20track:Love%20Song	NA
requestival_26	5:54pm	Monsoon Rock	Amyl And The Sniffers	Amyl And The Sniffers 	https://www.youtube.com/results?search_query=Amyl%20And%20The%20Sniffers%20Monsoon%20Rock	https://play.spotify.com/search/results/artist:Amyl%20And%20The%20Sniffers%20track:Monsoon%20Rock	NA
requestival_26	5:56pm	Good News	Mac Miller	Circles 	https://www.youtube.com/results?search_query=Mac%20Miller%20Good%20News	https://play.spotify.com/search/results/artist:Mac%20Miller%20track:Good%20News	NA
requestival_26	6:03pm	Heavy Weather	The Rubens	Heavy Weather 	https://www.youtube.com/results?search_query=The%20Rubens%20Heavy%20Weather	https://play.spotify.com/search/results/artist:The%20Rubens%20track:Heavy%20Weather	https://www.triplejunearthed.com/node/47661
requestival_26	6:06pm	Escape	Asta	Escape 	https://www.youtube.com/results?search_query=Asta%20Escape	https://play.spotify.com/search/results/artist:Asta%20track:Escape	https://www.triplejunearthed.com/node/162176
requestival_26	6:09pm	The Game	Milky Chance	Mind The Moon 	https://www.youtube.com/results?search_query=Milky%20Chance%20The%20Game	https://play.spotify.com/search/results/artist:Milky%20Chance%20track:The%20Game	NA
requestival_26	6:13pm	Figure Eight	Trophy Eyes	Figure Eight 	https://www.youtube.com/results?search_query=Trophy%20Eyes%20Figure%20Eight	https://play.spotify.com/search/results/artist:Trophy%20Eyes%20track:Figure%20Eight	https://www.triplejunearthed.com/node/261181
requestival_26	6:16pm	OTT	Allday	Allday 	https://www.youtube.com/results?search_query=Allday%20OTT	https://play.spotify.com/search/results/artist:Allday%20track:OTT	https://www.triplejunearthed.com/node/116351
requestival_26	6:19pm	The Monologue	Coda Conduct	The Monologue 	https://www.youtube.com/results?search_query=Coda%20Conduct%20The%20Monologue	https://play.spotify.com/search/results/artist:Coda%20Conduct%20track:The%20Monologue	https://www.triplejunearthed.com/node/3861646
requestival_26	6:23pm	Perfection's A Thing And You're It	Maddy Jane	Perfection's A Thing And You're It 	https://www.youtube.com/results?search_query=Maddy%20Jane%20Perfection%27s%20A%20Thing%20And%20You%27re%20It	https://play.spotify.com/search/results/artist:Maddy%20Jane%20track:Perfection's%20A%20Thing%20And%20You're%20It	https://www.triplejunearthed.com/node/267436
requestival_26	6:27pm	Is Everybody Going Crazy	Nothing But Thieves	Is Everybody Going Crazy 	https://www.youtube.com/results?search_query=Nothing%20But%20Thieves%20Is%20Everybody%20Going%20Crazy	https://play.spotify.com/search/results/artist:Nothing%20But%20Thieves%20track:Is%20Everybody%20Going%20Crazy	NA
requestival_26	6:31pm	Right Party	Anna Lunoe	Right Party (Single) 	https://www.youtube.com/results?search_query=Anna%20Lunoe%20Right%20Party	https://play.spotify.com/search/results/artist:Anna%20Lunoe%20track:Right%20Party	NA
requestival_26	6:33pm	Signs Of Life	Arcade Fire	Everything Now 	https://www.youtube.com/results?search_query=Arcade%20Fire%20Signs%20Of%20Life	https://play.spotify.com/search/results/artist:Arcade%20Fire%20track:Signs%20Of%20Life	NA
requestival_26	6:39pm	Bali	Rich Brian & Guapdad 4000	Bali 	https://www.youtube.com/results?search_query=Rich%20Brian%20&%20Guapdad%204000%20Bali	https://play.spotify.com/search/results/artist:Rich%20Brian%20&%20Guapdad%204000%20track:Bali	NA
requestival_26	6:42pm	Roses	Memphis LK	Roses 	https://www.youtube.com/results?search_query=Memphis%20LK%20Roses	https://play.spotify.com/search/results/artist:Memphis%20LK%20track:Roses	https://www.triplejunearthed.com/node/7920466
requestival_26	6:46pm	lessons	mxmtoon	dawn 	https://www.youtube.com/results?search_query=mxmtoon%20lessons	https://play.spotify.com/search/results/artist:mxmtoon%20track:lessons	NA
requestival_26	6:50pm	Loud Places	Jamie xx	In Colour 	https://www.youtube.com/results?search_query=Jamie%20xx%20Loud%20Places	https://play.spotify.com/search/results/artist:Jamie%20xx%20track:Loud%20Places	NA
requestival_26	6:53pm	Rising Sun	Jaguar Jonze	Diamonds & Liquid Gold 	https://www.youtube.com/results?search_query=Jaguar%20Jonze%20Rising%20Sun	https://play.spotify.com/search/results/artist:Jaguar%20Jonze%20track:Rising%20Sun	https://www.triplejunearthed.com/node/7371186
requestival_26	6:56pm	Waterbed	Tired Lion	Waterbed 	https://www.youtube.com/results?search_query=Tired%20Lion%20Waterbed	https://play.spotify.com/search/results/artist:Tired%20Lion%20track:Waterbed	https://www.triplejunearthed.com/node/237111
requestival_26	7:00pm	Eleven	Khalid	Eleven 	https://www.youtube.com/results?search_query=Khalid%20Eleven	https://play.spotify.com/search/results/artist:Khalid%20track:Eleven	NA
requestival_26	7:04pm	peacefall	Purity Ring	WOMB 	https://www.youtube.com/results?search_query=Purity%20Ring%20peacefall	https://play.spotify.com/search/results/artist:Purity%20Ring%20track:peacefall	NA
requestival_26	7:08pm	Holocene	Bon Iver	Bon Iver 	https://www.youtube.com/results?search_query=Bon%20Iver%20Holocene	https://play.spotify.com/search/results/artist:Bon%20Iver%20track:Holocene	NA
requestival_26	7:12pm	7 Minutes	Dean Lewis	7 Minutes 	https://www.youtube.com/results?search_query=Dean%20Lewis%207%20Minutes	https://play.spotify.com/search/results/artist:Dean%20Lewis%20track:7%20Minutes	NA
requestival_26	7:16pm	Shook	Tkay Maidza	Shook 	https://www.youtube.com/results?search_query=Tkay%20Maidza%20Shook	https://play.spotify.com/search/results/artist:Tkay%20Maidza%20track:Shook	https://www.triplejunearthed.com/node/228251
requestival_26	7:19pm	midnight love	girl in red	midnight love 	https://www.youtube.com/results?search_query=girl%20in%20red%20midnight%20love	https://play.spotify.com/search/results/artist:girl%20in%20red%20track:midnight%20love	NA
requestival_26	7:22pm	Why Don't You Just Call Me	Antony & Cleopatra	Why Don't You Just Call Me 	https://www.youtube.com/results?search_query=Antony%20&%20Cleopatra%20Why%20Don%27t%20You%20Just%20Call%20Me	https://play.spotify.com/search/results/artist:Antony%20&%20Cleopatra%20track:Why%20Don't%20You%20Just%20Call%20Me	NA
requestival_26	7:25pm	Snakes	DZ Deathrays	Positive Rising Part 1 	https://www.youtube.com/results?search_query=DZ%20Deathrays%20Snakes	https://play.spotify.com/search/results/artist:DZ%20Deathrays%20track:Snakes	https://www.triplejunearthed.com/node/69391
requestival_26	7:29pm	Psycho	Mia Rodriguez	Psycho 	https://www.youtube.com/results?search_query=Mia%20Rodriguez%20Psycho	https://play.spotify.com/search/results/artist:Mia%20Rodriguez%20track:Psycho	https://www.triplejunearthed.com/node/8943051
requestival_26	7:32pm	The Flute Song	Russ	Zoo 	https://www.youtube.com/results?search_query=Russ%20The%20Flute%20Song	https://play.spotify.com/search/results/artist:Russ%20track:The%20Flute%20Song	NA
requestival_26	7:34pm	The Subway Song	Delacey	The Subway Song 	https://www.youtube.com/results?search_query=Delacey%20The%20Subway%20Song	https://play.spotify.com/search/results/artist:Delacey%20track:The%20Subway%20Song	NA
requestival_26	7:38pm	Pray For Rain	Polaris	The Death Of Me 	https://www.youtube.com/results?search_query=Polaris%20Pray%20For%20Rain	https://play.spotify.com/search/results/artist:Polaris%20track:Pray%20For%20Rain	https://www.triplejunearthed.com/node/3911396
requestival_26	7:43pm	Soak Into This	Greta Stanley	Soak Into This 	https://www.youtube.com/results?search_query=Greta%20Stanley%20Soak%20Into%20This	https://play.spotify.com/search/results/artist:Greta%20Stanley%20track:Soak%20Into%20This	https://www.triplejunearthed.com/node/4037906
requestival_26	7:47pm	Voices	Disclosure	Settle 	https://www.youtube.com/results?search_query=Disclosure%20Voices	https://play.spotify.com/search/results/artist:Disclosure%20track:Voices	NA
requestival_26	7:51pm	21 Orbits {Ft. Yaw., yergurl}	Taka Perry	21 Orbits 	https://www.youtube.com/results?search_query=Taka%20Perry%2021%20Orbits%20{Ft.%20Yaw.,%20yergurl}	https://play.spotify.com/search/results/artist:Taka%20Perry%20track:21%20Orbits%20%7BFt.%20Yaw.,%20yergurl%7D	https://www.triplejunearthed.com/node/3926801
requestival_26	7:54pm	2560	Becca Hatch	2560 [Single] 	https://www.youtube.com/results?search_query=Becca%20Hatch%202560	https://play.spotify.com/search/results/artist:Becca%20Hatch%20track:2560	https://www.triplejunearthed.com/node/5846931
requestival_26	7:56pm	Grouplove	Youth	Healer 	https://www.youtube.com/results?search_query=Youth%20Grouplove	https://play.spotify.com/search/results/artist:Youth%20track:Grouplove	NA
requestival_26	8:01pm	Throwaway	SG Lewis	Throwaway 	https://www.youtube.com/results?search_query=SG%20Lewis%20Throwaway	https://play.spotify.com/search/results/artist:SG%20Lewis%20track:Throwaway	NA
requestival_26	8:04pm	Leader Of The Delinquents	Kid Cudi	Leader Of The Delinquents 	https://www.youtube.com/results?search_query=Kid%20Cudi%20Leader%20Of%20The%20Delinquents	https://play.spotify.com/search/results/artist:Kid%20Cudi%20track:Leader%20Of%20The%20Delinquents	NA
requestival_26	8:08pm	Rewind	Kelela	Rewind 	https://www.youtube.com/results?search_query=Kelela%20Rewind	https://play.spotify.com/search/results/artist:Kelela%20track:Rewind	NA
requestival_26	8:11pm	Stupid Is As Stupid Does	Dune Rats	Hurry Up And Wait 	https://www.youtube.com/results?search_query=Dune%20Rats%20Stupid%20Is%20As%20Stupid%20Does	https://play.spotify.com/search/results/artist:Dune%20Rats%20track:Stupid%20Is%20As%20Stupid%20Does	https://www.triplejunearthed.com/node/135801
requestival_26	8:14pm	Holy Roller	The Big Moon	Walking Like We Do 	https://www.youtube.com/results?search_query=The%20Big%20Moon%20Holy%20Roller	https://play.spotify.com/search/results/artist:The%20Big%20Moon%20track:Holy%20Roller	NA
requestival_26	8:18pm	Right Time	Hayden James & Icona Pop	Right Time 	https://www.youtube.com/results?search_query=Hayden%20James%20&%20Icona%20Pop%20Right%20Time	https://play.spotify.com/search/results/artist:Hayden%20James%20&%20Icona%20Pop%20track:Right%20Time	NA
requestival_26	8:21pm	It Don't Matter	Moonbase	It Don't Matter 	https://www.youtube.com/results?search_query=Moonbase%20It%20Don%27t%20Matter	https://play.spotify.com/search/results/artist:Moonbase%20track:It%20Don't%20Matter	NA
requestival_26	8:24pm	How Do We Look So Good0	Stellie	How Do We Look So Good 	https://www.youtube.com/results?search_query=Stellie%20How%20Do%20We%20Look%20So%20Good0	https://play.spotify.com/search/results/artist:Stellie%20track:How%20Do%20We%20Look%20So%20Good0	https://www.triplejunearthed.com/node/7549331
requestival_26	8:28pm	Maybe	SOAK	Grim Town 	https://www.youtube.com/results?search_query=SOAK%20Maybe	https://play.spotify.com/search/results/artist:SOAK%20track:Maybe	NA
requestival_26	8:33pm	Joke Ting	GoldLink	Joke Ting 	https://www.youtube.com/results?search_query=GoldLink%20Joke%20Ting	https://play.spotify.com/search/results/artist:GoldLink%20track:Joke%20Ting	NA
requestival_26	8:36pm	MAYBE IT'S ME	E^ST	MAYBE IT'S ME 	https://www.youtube.com/results?search_query=E^ST%20MAYBE%20IT%27S%20ME	https://play.spotify.com/search/results/artist:E%5EST%20track:MAYBE%20IT'S%20ME	https://www.triplejunearthed.com/node/2863081
requestival_26	8:39pm	Self-Immolate	King Gizzard & The Lizard Wizard	Infest The Rats' Nest 	https://www.youtube.com/results?search_query=King%20Gizzard%20&%20The%20Lizard%20Wizard%20Self-Immolate	https://play.spotify.com/search/results/artist:King%20Gizzard%20&%20The%20Lizard%20Wizard%20track:Self-Immolate	NA
requestival_26	8:44pm	Cold	Stormzy	Cold 	https://www.youtube.com/results?search_query=Stormzy%20Cold	https://play.spotify.com/search/results/artist:Stormzy%20track:Cold	NA
requestival_26	8:47pm	Cloud 9	Beach Bunny	Honeymoon 	https://www.youtube.com/results?search_query=Beach%20Bunny%20Cloud%209	https://play.spotify.com/search/results/artist:Beach%20Bunny%20track:Cloud%209	NA
requestival_26	8:49pm	Running Red Lights {Ft. Rivers Cuomo, Pink Siifu}	The Avalanches	Running Red Lights 	https://www.youtube.com/results?search_query=The%20Avalanches%20Running%20Red%20Lights%20{Ft.%20Rivers%20Cuomo,%20Pink%20Siifu}	https://play.spotify.com/search/results/artist:The%20Avalanches%20track:Running%20Red%20Lights%20%7BFt.%20Rivers%20Cuomo,%20Pink%20Siifu%7D	NA
requestival_26	8:53pm	Perfect	Sorry	925 	https://www.youtube.com/results?search_query=Sorry%20Perfect	https://play.spotify.com/search/results/artist:Sorry%20track:Perfect	NA
requestival_26	8:56pm	Time Flies	Rico Nasty	Time Flies 	https://www.youtube.com/results?search_query=Rico%20Nasty%20Time%20Flies	https://play.spotify.com/search/results/artist:Rico%20Nasty%20track:Time%20Flies	NA
requestival_26	8:59pm	The greatest	Lana Del Rey	Norman Fucking Rockwell! 	https://www.youtube.com/results?search_query=Lana%20Del%20Rey%20The%20greatest	https://play.spotify.com/search/results/artist:Lana%20Del%20Rey%20track:The%20greatest	NA
requestival_26	9:05pm	Hot Chicken	Ocean Alley	Hot Chicken 	https://www.youtube.com/results?search_query=Ocean%20Alley%20Hot%20Chicken	https://play.spotify.com/search/results/artist:Ocean%20Alley%20track:Hot%20Chicken	https://www.triplejunearthed.com/node/196451
requestival_26	9:08pm	Pinned Upon	POLOSHIRT	Pinned Upon 	https://www.youtube.com/results?search_query=POLOSHIRT%20Pinned%20Upon	https://play.spotify.com/search/results/artist:POLOSHIRT%20track:Pinned%20Upon	NA
requestival_26	9:11pm	Against The Water	Kita Alexander	Against The Water 	https://www.youtube.com/results?search_query=Kita%20Alexander%20Against%20The%20Water	https://play.spotify.com/search/results/artist:Kita%20Alexander%20track:Against%20The%20Water	NA
requestival_26	9:15pm	Pluto Projector	Rex Orange County	Pony 	https://www.youtube.com/results?search_query=Rex%20Orange%20County%20Pluto%20Projector	https://play.spotify.com/search/results/artist:Rex%20Orange%20County%20track:Pluto%20Projector	NA
requestival_26	9:23pm	I Don't Think I Can Do This Again	Mura Masa (with Clairo)	I Don't Think I Can Do This Again 	https://www.youtube.com/results?search_query=Mura%20Masa%20(with%20Clairo)%20I%20Don%27t%20Think%20I%20Can%20Do%20This%20Again	https://play.spotify.com/search/results/artist:Mura%20Masa%20(with%20Clairo)%20track:I%20Don't%20Think%20I%20Can%20Do%20This%20Again	NA
requestival_26	9:27pm	Madeleine	Alexander Biggs	Madeleine 	https://www.youtube.com/results?search_query=Alexander%20Biggs%20Madeleine	https://play.spotify.com/search/results/artist:Alexander%20Biggs%20track:Madeleine	https://www.triplejunearthed.com/node/4499221
requestival_26	9:30pm	Composure	Yours Truly	Composure 	https://www.youtube.com/results?search_query=Yours%20Truly%20Composure	https://play.spotify.com/search/results/artist:Yours%20Truly%20track:Composure	https://www.triplejunearthed.com/node/5752876
requestival_26	9:34pm	Do You Feel Me6 {with Whethan}	Oliver Tree	Do You Feel Me 	https://www.youtube.com/results?search_query=Oliver%20Tree%20Do%20You%20Feel%20Me6%20{with%20Whethan}	https://play.spotify.com/search/results/artist:Oliver%20Tree%20track:Do%20You%20Feel%20Me6%20%7Bwith%20Whethan%7D	NA
requestival_26	9:37pm	Little Dark Age	MGMT	Little Dark Age 	https://www.youtube.com/results?search_query=MGMT%20Little%20Dark%20Age	https://play.spotify.com/search/results/artist:MGMT%20track:Little%20Dark%20Age	NA
requestival_26	9:42pm	Paralysed	Nilufer Yanya	Miss Universe 	https://www.youtube.com/results?search_query=Nilufer%20Yanya%20Paralysed	https://play.spotify.com/search/results/artist:Nilufer%20Yanya%20track:Paralysed	NA
requestival_26	9:47pm	schleep	Kwame	schleep 	https://www.youtube.com/results?search_query=Kwame%20schleep	https://play.spotify.com/search/results/artist:Kwame%20track:schleep	https://www.triplejunearthed.com/node/5393051
requestival_26	9:49pm	Impossible {Ft. Thai Chi Rosé}	Nina Las Vegas	Impossible 	https://www.youtube.com/results?search_query=Nina%20Las%20Vegas%20Impossible%20{Ft.%20Thai%20Chi%20Ros%C3%A9}	https://play.spotify.com/search/results/artist:Nina%20Las%20Vegas%20track:Impossible%20%7BFt.%20Thai%20Chi%20Ros%C3%A9%7D	NA
requestival_26	9:52pm	Learning For Your Love	Marcus Marr & Chet Faker	Learning For Your Love 	https://www.youtube.com/results?search_query=Marcus%20Marr%20&%20Chet%20Faker%20Learning%20For%20Your%20Love	https://play.spotify.com/search/results/artist:Marcus%20Marr%20&%20Chet%20Faker%20track:Learning%20For%20Your%20Love	NA
requestival_26	9:58pm	21	Gracie Abrams	21 	https://www.youtube.com/results?search_query=Gracie%20Abrams%2021	https://play.spotify.com/search/results/artist:Gracie%20Abrams%20track:21	NA
requestival_26	10:06pm	SENSE AGAIN	Ocean Grove	FLIP PHONE FANTASY 	https://www.youtube.com/results?search_query=Ocean%20Grove%20SENSE%20AGAIN	https://play.spotify.com/search/results/artist:Ocean%20Grove%20track:SENSE%20AGAIN	https://www.triplejunearthed.com/node/3805516
requestival_26	10:09pm	Mountains (we met)	Christine And The Queens	La vita nuova 	https://www.youtube.com/results?search_query=Christine%20And%20The%20Queens%20Mountains%20(we%20met)	https://play.spotify.com/search/results/artist:Christine%20And%20The%20Queens%20track:Mountains%20(we%20met)	NA
requestival_26	10:14pm	Yo Voy Ganao	Systema Solar	Yo Voy Ganao 	https://www.youtube.com/results?search_query=Systema%20Solar%20Yo%20Voy%20Ganao	https://play.spotify.com/search/results/artist:Systema%20Solar%20track:Yo%20Voy%20Ganao	NA
requestival_26	10:18pm	Scar	Cloud Control	Dream Cave 	https://www.youtube.com/results?search_query=Cloud%20Control%20Scar	https://play.spotify.com/search/results/artist:Cloud%20Control%20track:Scar	https://www.triplejunearthed.com/node/14726
requestival_26	10:24pm	I Still Dream About You	The Smith Street Band	Don't Waste Your Anger 	https://www.youtube.com/results?search_query=The%20Smith%20Street%20Band%20I%20Still%20Dream%20About%20You	https://play.spotify.com/search/results/artist:The%20Smith%20Street%20Band%20track:I%20Still%20Dream%20About%20You	https://www.triplejunearthed.com/node/144956
requestival_26	10:28pm	Guilty Conscience	070 Shake	Modus Vivendi 	https://www.youtube.com/results?search_query=070%20Shake%20Guilty%20Conscience	https://play.spotify.com/search/results/artist:070%20Shake%20track:Guilty%20Conscience	NA
requestival_26	10:37pm	Heaven {Ft. Do}	DJ Sammy & Yanou	Heaven 	https://www.youtube.com/results?search_query=DJ%20Sammy%20&%20Yanou%20Heaven%20{Ft.%20Do}	https://play.spotify.com/search/results/artist:DJ%20Sammy%20&%20Yanou%20track:Heaven%20%7BFt.%20Do%7D	NA
requestival_26	10:43pm	Nights We Waste	YORKE	Liberosis 	https://www.youtube.com/results?search_query=YORKE%20Nights%20We%20Waste	https://play.spotify.com/search/results/artist:YORKE%20track:Nights%20We%20Waste	NA
requestival_26	10:47pm	Walk You Home	Horrorshow	Inside Story 	https://www.youtube.com/results?search_query=Horrorshow%20Walk%20You%20Home	https://play.spotify.com/search/results/artist:Horrorshow%20track:Walk%20You%20Home	NA
requestival_26	10:52pm	Hung On Tight	Snakadaktal	Hung On Tight 	https://www.youtube.com/results?search_query=Snakadaktal%20Hung%20On%20Tight	https://play.spotify.com/search/results/artist:Snakadaktal%20track:Hung%20On%20Tight	https://www.triplejunearthed.com/node/114016
requestival_26	10:56pm	Say To Me	Milan Ring	Say To Me 	https://www.youtube.com/results?search_query=Milan%20Ring%20Say%20To%20Me	https://play.spotify.com/search/results/artist:Milan%20Ring%20track:Say%20To%20Me	https://www.triplejunearthed.com/node/158126
requestival_26	11:05pm	Anthem For The Year 2000	Silverchair	 	https://www.youtube.com/results?search_query=Silverchair%20Anthem%20For%20The%20Year%202000	https://play.spotify.com/search/results/artist:Silverchair%20track:Anthem%20For%20The%20Year%202000	NA
requestival_26	11:10pm	Let Me Mend The Past (Live in Madrid '19)	King Gizzard & The Lizard Wizard	Chunky Shrapnel 	https://www.youtube.com/results?search_query=King%20Gizzard%20&%20The%20Lizard%20Wizard%20Let%20Me%20Mend%20The%20Past%20(Live%20in%20Madrid%20%2719)	https://play.spotify.com/search/results/artist:King%20Gizzard%20&%20The%20Lizard%20Wizard%20track:Let%20Me%20Mend%20The%20Past%20(Live%20in%20Madrid%20'19)	NA
requestival_26	11:20pm	Calling Me Home	Sally Balfour	Calling Me Home 	https://www.youtube.com/results?search_query=Sally%20Balfour%20Calling%20Me%20Home	https://play.spotify.com/search/results/artist:Sally%20Balfour%20track:Calling%20Me%20Home	NA
requestival_26	11:29pm	1901 (triple j Like A Version 2018)	Petit Biscuit	Like A Version 	https://www.youtube.com/results?search_query=Petit%20Biscuit%201901%20(triple%20j%20Like%20A%20Version%202018)	https://play.spotify.com/search/results/artist:Petit%20Biscuit%20track:1901%20(triple%20j%20Like%20A%20Version%202018)	NA
requestival_26	11:37pm	In Too Deep	Sum 41	All Killer No Filler 	https://www.youtube.com/results?search_query=Sum%2041%20In%20Too%20Deep	https://play.spotify.com/search/results/artist:Sum%2041%20track:In%20Too%20Deep	NA
requestival_26	11:41pm	Typical Story	Hobo Johnson	Typical Story 	https://www.youtube.com/results?search_query=Hobo%20Johnson%20Typical%20Story	https://play.spotify.com/search/results/artist:Hobo%20Johnson%20track:Typical%20Story	NA
requestival_26	11:50pm	Scar	Missy Higgins	Missy Higgins & Friends Live on Double J 	https://www.youtube.com/results?search_query=Missy%20Higgins%20Scar	https://play.spotify.com/search/results/artist:Missy%20Higgins%20track:Scar	https://www.triplejunearthed.com/node/7995851
requestival_26	11:55pm	APESHIT	The Carters	EVERYTHING IS LOVE 	https://www.youtube.com/results?search_query=The%20Carters%20APESHIT	https://play.spotify.com/search/results/artist:The%20Carters%20track:APESHIT	NA
requestival_27	12:06am	Next To You	L D R U	Next To You 	https://www.youtube.com/results?search_query=L%20D%20R%20U%20Next%20To%20You	https://play.spotify.com/search/results/artist:L%20D%20R%20U%20track:Next%20To%20You	https://www.triplejunearthed.com/node/234916
requestival_27	12:09am	Express Yourself	N.W.A.	Straight Outta Compton 	https://www.youtube.com/results?search_query=N.W.A.%20Express%20Yourself	https://play.spotify.com/search/results/artist:N.W.A.%20track:Express%20Yourself	NA
requestival_27	12:16am	Identity Theft	The Chats	Identity Theft 	https://www.youtube.com/results?search_query=The%20Chats%20Identity%20Theft	https://play.spotify.com/search/results/artist:The%20Chats%20track:Identity%20Theft	NA
requestival_27	12:23am	Ruby	Kaiser Chiefs	Yours Truly Angry Mob 	https://www.youtube.com/results?search_query=Kaiser%20Chiefs%20Ruby	https://play.spotify.com/search/results/artist:Kaiser%20Chiefs%20track:Ruby	NA
requestival_27	12:28am	Roll Up Your Sleeves	Meg Mac	Roll Up Your Sleeves 	https://www.youtube.com/results?search_query=Meg%20Mac%20Roll%20Up%20Your%20Sleeves	https://play.spotify.com/search/results/artist:Meg%20Mac%20track:Roll%20Up%20Your%20Sleeves	https://www.triplejunearthed.com/node/176996
requestival_27	12:38am	Take Your Mama	Scissor Sisters	Take Your Mama 	https://www.youtube.com/results?search_query=Scissor%20Sisters%20Take%20Your%20Mama	https://play.spotify.com/search/results/artist:Scissor%20Sisters%20track:Take%20Your%20Mama	NA
requestival_27	12:42am	Sunday Roast	Nerve	Mumma's Boy 	https://www.youtube.com/results?search_query=Nerve%20Sunday%20Roast	https://play.spotify.com/search/results/artist:Nerve%20track:Sunday%20Roast	https://www.triplejunearthed.com/node/5707141
requestival_27	12:51am	Twisting Words	Miiesha	Nyaaringu 	https://www.youtube.com/results?search_query=Miiesha%20Twisting%20Words	https://play.spotify.com/search/results/artist:Miiesha%20track:Twisting%20Words	https://www.triplejunearthed.com/node/8211401
requestival_27	12:54am	All That Jazz	Bebe Neuwirth	Chicago The Musical 	https://www.youtube.com/results?search_query=Bebe%20Neuwirth%20All%20That%20Jazz	https://play.spotify.com/search/results/artist:Bebe%20Neuwirth%20track:All%20That%20Jazz	NA
requestival_27	1:03am	Champion	Grinspoon	Licker Bottle Cozy 	https://www.youtube.com/results?search_query=Grinspoon%20Champion	https://play.spotify.com/search/results/artist:Grinspoon%20track:Champion	NA
