DateTime	Song	Artist	Release	IsUnearthed	UnearthedURL	SpotifyQuery	SpotifyURL	YouTubeQuery	YouTubeURL
2020-05-29T20:46:00Z	Two Weeks	FKA twigs	LP1	FALSE	NA	artist:FKA%20twigs%20track:Two%20Weeks	https://play.spotify.com/search/results/artist:FKA%20twigs%20track:Two%20Weeks	FKA%20twigs%20Two%20Weeks	https://www.youtube.com/results?search_query=FKA%20twigs%20Two%20Weeks
2020-05-29T20:53:00Z	Not In Love	Crystal Castles	Crystal Castles (II)	FALSE	NA	artist:Crystal%20Castles%20track:Not%20In%20Love	https://play.spotify.com/search/results/artist:Crystal%20Castles%20track:Not%20In%20Love	Crystal%20Castles%20Not%20In%20Love	https://www.youtube.com/results?search_query=Crystal%20Castles%20Not%20In%20Love
2020-05-29T20:55:00Z	Same Drugs	Chance The Rapper	Coloring Book	FALSE	NA	artist:Chance%20The%20Rapper%20track:Same%20Drugs	https://play.spotify.com/search/results/artist:Chance%20The%20Rapper%20track:Same%20Drugs	Chance%20The%20Rapper%20Same%20Drugs	https://www.youtube.com/results?search_query=Chance%20The%20Rapper%20Same%20Drugs
2020-05-29T21:04:00Z	Adored	LAUREL	DOGVIOLET	FALSE	NA	artist:LAUREL%20track:Adored	https://play.spotify.com/search/results/artist:LAUREL%20track:Adored	LAUREL%20Adored	https://www.youtube.com/results?search_query=LAUREL%20Adored
2020-05-29T21:10:00Z	Kitty	The Presidents Of The United States Of America	The Presidents Of The United States Of America	FALSE	NA	artist:The%20Presidents%20Of%20The%20United%20States%20Of%20America%20track:Kitty	https://play.spotify.com/search/results/artist:The%20Presidents%20Of%20The%20United%20States%20Of%20America%20track:Kitty	The%20Presidents%20Of%20The%20United%20States%20Of%20America%20Kitty	https://www.youtube.com/results?search_query=The%20Presidents%20Of%20The%20United%20States%20Of%20America%20Kitty
2020-05-29T21:14:00Z	Problems	Petit Biscuit	Presence	FALSE	NA	artist:Petit%20Biscuit%20track:Problems	https://play.spotify.com/search/results/artist:Petit%20Biscuit%20track:Problems	Petit%20Biscuit%20Problems	https://www.youtube.com/results?search_query=Petit%20Biscuit%20Problems
2020-05-29T21:18:00Z	Pass That Dutch	Missy Elliott	This Is Not A Test!	FALSE	NA	artist:Missy%20Elliott%20track:Pass%20That%20Dutch	https://play.spotify.com/search/results/artist:Missy%20Elliott%20track:Pass%20That%20Dutch	Missy%20Elliott%20Pass%20That%20Dutch	https://www.youtube.com/results?search_query=Missy%20Elliott%20Pass%20That%20Dutch
2020-05-29T21:23:00Z	Blur	Great Gable	Blur	TRUE	https://www.triplejunearthed.com/node/4597631	artist:Great%20Gable%20track:Blur	https://play.spotify.com/search/results/artist:Great%20Gable%20track:Blur	Great%20Gable%20Blur	https://www.youtube.com/results?search_query=Great%20Gable%20Blur
2020-05-29T21:27:00Z	Sorrento Moon/Teardrops (Live At Splendour In The Grass 2017)	Client Liaison & Tina Arena	Live At The Wireless	FALSE	NA	artist:Client%20Liaison%20&%20Tina%20Arena%20track:Sorrento%20Moon/Teardrops%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	https://play.spotify.com/search/results/artist:Client%20Liaison%20&%20Tina%20Arena%20track:Sorrento%20Moon/Teardrops%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	Client%20Liaison%20&%20Tina%20Arena%20Sorrento%20Moon/Teardrops%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	https://www.youtube.com/results?search_query=Client%20Liaison%20&%20Tina%20Arena%20Sorrento%20Moon/Teardrops%20(Live%20At%20Splendour%20In%20The%20Grass%202017)
2020-05-29T21:39:00Z	Cola	CamelPhat & Elderbrook	Cola	FALSE	NA	artist:CamelPhat%20&%20Elderbrook%20track:Cola	https://play.spotify.com/search/results/artist:CamelPhat%20&%20Elderbrook%20track:Cola	CamelPhat%20&%20Elderbrook%20Cola	https://www.youtube.com/results?search_query=CamelPhat%20&%20Elderbrook%20Cola
2020-05-29T21:43:00Z	SDRO	One Day	Mainline	FALSE	NA	artist:One%20Day%20track:SDRO	https://play.spotify.com/search/results/artist:One%20Day%20track:SDRO	One%20Day%20SDRO	https://www.youtube.com/results?search_query=One%20Day%20SDRO
2020-05-29T21:50:00Z	Closer	Sly Withers	Closer	TRUE	https://www.triplejunearthed.com/node/256241	artist:Sly%20Withers%20track:Closer	https://play.spotify.com/search/results/artist:Sly%20Withers%20track:Closer	Sly%20Withers%20Closer	https://www.youtube.com/results?search_query=Sly%20Withers%20Closer
2020-05-29T21:54:00Z	Place Your Hands	Reef	Glow	FALSE	NA	artist:Reef%20track:Place%20Your%20Hands	https://play.spotify.com/search/results/artist:Reef%20track:Place%20Your%20Hands	Reef%20Place%20Your%20Hands	https://www.youtube.com/results?search_query=Reef%20Place%20Your%20Hands
2020-05-29T21:57:00Z	Knights Forever	The Bennies	Rainbows In Space	TRUE	https://www.triplejunearthed.com/node/73641	artist:The%20Bennies%20track:Knights%20Forever	https://play.spotify.com/search/results/artist:The%20Bennies%20track:Knights%20Forever	The%20Bennies%20Knights%20Forever	https://www.youtube.com/results?search_query=The%20Bennies%20Knights%20Forever
2020-05-29T22:04:00Z	Chicken Fried	Zac Brown Band	The Foundation	FALSE	NA	artist:Zac%20Brown%20Band%20track:Chicken%20Fried	https://play.spotify.com/search/results/artist:Zac%20Brown%20Band%20track:Chicken%20Fried	Zac%20Brown%20Band%20Chicken%20Fried	https://www.youtube.com/results?search_query=Zac%20Brown%20Band%20Chicken%20Fried
2020-05-29T22:08:00Z	Take It	Dom Dolla	Take It  (Single)	FALSE	NA	artist:Dom%20Dolla%20track:Take%20It	https://play.spotify.com/search/results/artist:Dom%20Dolla%20track:Take%20It	Dom%20Dolla%20Take%20It	https://www.youtube.com/results?search_query=Dom%20Dolla%20Take%20It
2020-05-29T22:11:00Z	Nobody	Mitski	Be the Cowboy	FALSE	NA	artist:Mitski%20track:Nobody	https://play.spotify.com/search/results/artist:Mitski%20track:Nobody	Mitski%20Nobody	https://www.youtube.com/results?search_query=Mitski%20Nobody
2020-05-29T22:18:00Z	Back In Your Head	Tegan And Sara	The Con	FALSE	NA	artist:Tegan%20And%20Sara%20track:Back%20In%20Your%20Head	https://play.spotify.com/search/results/artist:Tegan%20And%20Sara%20track:Back%20In%20Your%20Head	Tegan%20And%20Sara%20Back%20In%20Your%20Head	https://www.youtube.com/results?search_query=Tegan%20And%20Sara%20Back%20In%20Your%20Head
2020-05-29T22:21:00Z	Viv In The Front Seat	Ceres	Viv In The Front Seat	TRUE	https://www.triplejunearthed.com/node/230721	artist:Ceres%20track:Viv%20In%20The%20Front%20Seat	https://play.spotify.com/search/results/artist:Ceres%20track:Viv%20In%20The%20Front%20Seat	Ceres%20Viv%20In%20The%20Front%20Seat	https://www.youtube.com/results?search_query=Ceres%20Viv%20In%20The%20Front%20Seat
2020-05-29T22:25:00Z	Soon	Angie McMahon	Salt	TRUE	https://www.triplejunearthed.com/node/6451271	artist:Angie%20McMahon%20track:Soon	https://play.spotify.com/search/results/artist:Angie%20McMahon%20track:Soon	Angie%20McMahon%20Soon	https://www.youtube.com/results?search_query=Angie%20McMahon%20Soon
2020-05-29T22:29:00Z	Rapunzel	Drapht	The Life Of Riley	FALSE	NA	artist:Drapht%20track:Rapunzel	https://play.spotify.com/search/results/artist:Drapht%20track:Rapunzel	Drapht%20Rapunzel	https://www.youtube.com/results?search_query=Drapht%20Rapunzel
2020-05-29T22:38:00Z	Knees	Ocean Alley	{triple j live recording, One Night Stand, Lucindale, nsw, 2019}	TRUE	https://www.triplejunearthed.com/node/196451	artist:Ocean%20Alley%20track:Knees	https://play.spotify.com/search/results/artist:Ocean%20Alley%20track:Knees	Ocean%20Alley%20Knees	https://www.youtube.com/results?search_query=Ocean%20Alley%20Knees
2020-05-29T22:43:00Z	Strawberry Kisses	Nikki Webster	Follow Your Heart	FALSE	NA	artist:Nikki%20Webster%20track:Strawberry%20Kisses	https://play.spotify.com/search/results/artist:Nikki%20Webster%20track:Strawberry%20Kisses	Nikki%20Webster%20Strawberry%20Kisses	https://www.youtube.com/results?search_query=Nikki%20Webster%20Strawberry%20Kisses
2020-05-29T22:47:00Z	Controller	Channel Tres	Controller (Single)	FALSE	NA	artist:Channel%20Tres%20track:Controller	https://play.spotify.com/search/results/artist:Channel%20Tres%20track:Controller	Channel%20Tres%20Controller	https://www.youtube.com/results?search_query=Channel%20Tres%20Controller
2020-05-29T22:53:00Z	All Night	Slum Sociable	TQ	TRUE	https://www.triplejunearthed.com/node/3781011	artist:Slum%20Sociable%20track:All%20Night	https://play.spotify.com/search/results/artist:Slum%20Sociable%20track:All%20Night	Slum%20Sociable%20All%20Night	https://www.youtube.com/results?search_query=Slum%20Sociable%20All%20Night
2020-05-29T23:04:00Z	Give Me One Reason	Tracy Chapman	New Beginning	FALSE	NA	artist:Tracy%20Chapman%20track:Give%20Me%20One%20Reason	https://play.spotify.com/search/results/artist:Tracy%20Chapman%20track:Give%20Me%20One%20Reason	Tracy%20Chapman%20Give%20Me%20One%20Reason	https://www.youtube.com/results?search_query=Tracy%20Chapman%20Give%20Me%20One%20Reason
2020-05-29T23:04:00Z	The Salmon Dance	The Chemical Brothers	NA	FALSE	NA	artist:The%20Chemical%20Brothers%20track:The%20Salmon%20Dance	https://play.spotify.com/search/results/artist:The%20Chemical%20Brothers%20track:The%20Salmon%20Dance	The%20Chemical%20Brothers%20The%20Salmon%20Dance	https://www.youtube.com/results?search_query=The%20Chemical%20Brothers%20The%20Salmon%20Dance
2020-05-29T23:08:00Z	Ain't It Funny	Danny Brown	Atrocity Exhibition	FALSE	NA	artist:Danny%20Brown%20track:Ain't%20It%20Funny	https://play.spotify.com/search/results/artist:Danny%20Brown%20track:Ain't%20It%20Funny	Danny%20Brown%20Ain%27t%20It%20Funny	https://www.youtube.com/results?search_query=Danny%20Brown%20Ain%27t%20It%20Funny
2020-05-29T23:20:00Z	Deranged	The Vanns	Through The Walls	TRUE	https://www.triplejunearthed.com/node/193691	artist:The%20Vanns%20track:Deranged	https://play.spotify.com/search/results/artist:The%20Vanns%20track:Deranged	The%20Vanns%20Deranged	https://www.youtube.com/results?search_query=The%20Vanns%20Deranged
2020-05-29T23:24:00Z	i finally understand	Charli XCX	how i'm feeling now	FALSE	NA	artist:Charli%20XCX%20track:i%20finally%20understand	https://play.spotify.com/search/results/artist:Charli%20XCX%20track:i%20finally%20understand	Charli%20XCX%20i%20finally%20understand	https://www.youtube.com/results?search_query=Charli%20XCX%20i%20finally%20understand
2020-05-29T23:26:00Z	LISZTOMANIA	PHOENIX	WOLFGANG ARMADEUS PHOENIX	FALSE	NA	artist:PHOENIX%20track:LISZTOMANIA	https://play.spotify.com/search/results/artist:PHOENIX%20track:LISZTOMANIA	PHOENIX%20LISZTOMANIA	https://www.youtube.com/results?search_query=PHOENIX%20LISZTOMANIA
2020-05-29T23:36:00Z	Formation	Beyoncé	Homecoming: The Live Album	FALSE	NA	artist:Beyonc%C3%A9%20track:Formation	https://play.spotify.com/search/results/artist:Beyonc%C3%A9%20track:Formation	Beyonc%C3%A9%20Formation	https://www.youtube.com/results?search_query=Beyonc%C3%A9%20Formation
2020-05-29T23:40:00Z	Dammit	Blink 182	Dude Ranch	FALSE	NA	artist:Blink%20182%20track:Dammit	https://play.spotify.com/search/results/artist:Blink%20182%20track:Dammit	Blink%20182%20Dammit	https://www.youtube.com/results?search_query=Blink%20182%20Dammit
2020-05-29T23:43:00Z	Close To Me	The Cure	The Head on the Door	FALSE	NA	artist:The%20Cure%20track:Close%20To%20Me	https://play.spotify.com/search/results/artist:The%20Cure%20track:Close%20To%20Me	The%20Cure%20Close%20To%20Me	https://www.youtube.com/results?search_query=The%20Cure%20Close%20To%20Me
2020-05-29T23:48:00Z	Because I Got High	Afroman	Because I Got High	FALSE	NA	artist:Afroman%20track:Because%20I%20Got%20High	https://play.spotify.com/search/results/artist:Afroman%20track:Because%20I%20Got%20High	Afroman%20Because%20I%20Got%20High	https://www.youtube.com/results?search_query=Afroman%20Because%20I%20Got%20High
2020-05-29T23:52:00Z	Fit But You Know It	The Streets	Fit But You Know It[CD2]	FALSE	NA	artist:The%20Streets%20track:Fit%20But%20You%20Know%20It	https://play.spotify.com/search/results/artist:The%20Streets%20track:Fit%20But%20You%20Know%20It	The%20Streets%20Fit%20But%20You%20Know%20It	https://www.youtube.com/results?search_query=The%20Streets%20Fit%20But%20You%20Know%20It
2020-05-29T23:55:00Z	Brother	Matt Corby	Into The Flame (Ep)	TRUE	https://www.triplejunearthed.com/node/126191	artist:Matt%20Corby%20track:Brother	https://play.spotify.com/search/results/artist:Matt%20Corby%20track:Brother	Matt%20Corby%20Brother	https://www.youtube.com/results?search_query=Matt%20Corby%20Brother
2020-05-30T00:08:00Z	Loser	Beck	Mellow Gold (clean)	FALSE	NA	artist:Beck%20track:Loser	https://play.spotify.com/search/results/artist:Beck%20track:Loser	Beck%20Loser	https://www.youtube.com/results?search_query=Beck%20Loser
2020-05-30T00:12:00Z	Feeling Ok	Best Coast	California Nights	FALSE	NA	artist:Best%20Coast%20track:Feeling%20Ok	https://play.spotify.com/search/results/artist:Best%20Coast%20track:Feeling%20Ok	Best%20Coast%20Feeling%20Ok	https://www.youtube.com/results?search_query=Best%20Coast%20Feeling%20Ok
2020-05-30T00:16:00Z	FABRIC	BROCKHAMPTON	iridescence	FALSE	NA	artist:BROCKHAMPTON%20track:FABRIC	https://play.spotify.com/search/results/artist:BROCKHAMPTON%20track:FABRIC	BROCKHAMPTON%20FABRIC	https://www.youtube.com/results?search_query=BROCKHAMPTON%20FABRIC
2020-05-30T00:22:00Z	Mambo Number 5 (A Little Bit Of...)	Lou Bega	A Little Bit of Mambo	FALSE	NA	artist:Lou%20Bega%20track:Mambo%20Number%205%20(A%20Little%20Bit%20Of...)	https://play.spotify.com/search/results/artist:Lou%20Bega%20track:Mambo%20Number%205%20(A%20Little%20Bit%20Of...)	Lou%20Bega%20Mambo%20Number%205%20(A%20Little%20Bit%20Of...)	https://www.youtube.com/results?search_query=Lou%20Bega%20Mambo%20Number%205%20(A%20Little%20Bit%20Of...)
2020-05-30T00:27:00Z	Fucked Myself Up	merci, mercy	Fucked Myself Up	TRUE	https://www.triplejunearthed.com/node/7296691	artist:merci,%20mercy%20track:Fucked%20Myself%20Up	https://play.spotify.com/search/results/artist:merci,%20mercy%20track:Fucked%20Myself%20Up	merci,%20mercy%20Fucked%20Myself%20Up	https://www.youtube.com/results?search_query=merci,%20mercy%20Fucked%20Myself%20Up
2020-05-30T00:30:00Z	A Thing For Me	Metronomy	Nights Out	FALSE	NA	artist:Metronomy%20track:A%20Thing%20For%20Me	https://play.spotify.com/search/results/artist:Metronomy%20track:A%20Thing%20For%20Me	Metronomy%20A%20Thing%20For%20Me	https://www.youtube.com/results?search_query=Metronomy%20A%20Thing%20For%20Me
2020-05-30T00:35:00Z	Fade	Karnivool	Fade	FALSE	NA	artist:Karnivool%20track:Fade	https://play.spotify.com/search/results/artist:Karnivool%20track:Fade	Karnivool%20Fade	https://www.youtube.com/results?search_query=Karnivool%20Fade
2020-05-30T00:40:00Z	Reborn	KIDS SEE GHOSTS	KIDS SEE GHOSTS	FALSE	NA	artist:KIDS%20SEE%20GHOSTS%20track:Reborn	https://play.spotify.com/search/results/artist:KIDS%20SEE%20GHOSTS%20track:Reborn	KIDS%20SEE%20GHOSTS%20Reborn	https://www.youtube.com/results?search_query=KIDS%20SEE%20GHOSTS%20Reborn
2020-05-30T00:46:00Z	Two Minds	Nero	Between II Worlds	FALSE	NA	artist:Nero%20track:Two%20Minds	https://play.spotify.com/search/results/artist:Nero%20track:Two%20Minds	Nero%20Two%20Minds	https://www.youtube.com/results?search_query=Nero%20Two%20Minds
2020-05-30T00:49:00Z	Heaven Is a Halfpipe (If I Die)	OPM	Menace to Sobriety	FALSE	NA	artist:OPM%20track:Heaven%20Is%20a%20Halfpipe%20(If%20I%20Die)	https://play.spotify.com/search/results/artist:OPM%20track:Heaven%20Is%20a%20Halfpipe%20(If%20I%20Die)	OPM%20Heaven%20Is%20a%20Halfpipe%20(If%20I%20Die)	https://www.youtube.com/results?search_query=OPM%20Heaven%20Is%20a%20Halfpipe%20(If%20I%20Die)
2020-05-30T00:54:00Z	Shelter	Porter Robinson & Madeon	Shelter	FALSE	NA	artist:Porter%20Robinson%20&%20Madeon%20track:Shelter	https://play.spotify.com/search/results/artist:Porter%20Robinson%20&%20Madeon%20track:Shelter	Porter%20Robinson%20&%20Madeon%20Shelter	https://www.youtube.com/results?search_query=Porter%20Robinson%20&%20Madeon%20Shelter
2020-05-30T00:57:00Z	iFly	Ball Park Music	Conquer The Town, Easy As Pie	TRUE	https://www.triplejunearthed.com/node/62036	artist:Ball%20Park%20Music%20track:iFly	https://play.spotify.com/search/results/artist:Ball%20Park%20Music%20track:iFly	Ball%20Park%20Music%20iFly	https://www.youtube.com/results?search_query=Ball%20Park%20Music%20iFly
2020-05-30T01:04:00Z	Sorry, You're Not a Winner	Enter Shikari	Sorry, You're Not a Winner	FALSE	NA	artist:Enter%20Shikari%20track:Sorry,%20You're%20Not%20a%20Winner	https://play.spotify.com/search/results/artist:Enter%20Shikari%20track:Sorry,%20You're%20Not%20a%20Winner	Enter%20Shikari%20Sorry,%20You%27re%20Not%20a%20Winner	https://www.youtube.com/results?search_query=Enter%20Shikari%20Sorry,%20You%27re%20Not%20a%20Winner
2020-05-30T01:08:00Z	X Gon' Give It To Ya	DMX	Cradle 2 The Grave	FALSE	NA	artist:DMX%20track:X%20Gon'%20Give%20It%20To%20Ya	https://play.spotify.com/search/results/artist:DMX%20track:X%20Gon'%20Give%20It%20To%20Ya	DMX%20X%20Gon%27%20Give%20It%20To%20Ya	https://www.youtube.com/results?search_query=DMX%20X%20Gon%27%20Give%20It%20To%20Ya
2020-05-30T01:12:00Z	Never Seen The Rain	Tones And I	Never Seen The Rain	TRUE	https://www.triplejunearthed.com/node/7879046	artist:Tones%20And%20I%20track:Never%20Seen%20The%20Rain	https://play.spotify.com/search/results/artist:Tones%20And%20I%20track:Never%20Seen%20The%20Rain	Tones%20And%20I%20Never%20Seen%20The%20Rain	https://www.youtube.com/results?search_query=Tones%20And%20I%20Never%20Seen%20The%20Rain
2020-05-30T01:16:00Z	Something Good 08	Utah Saints	Something Good 08	FALSE	NA	artist:Utah%20Saints%20track:Something%20Good%2008	https://play.spotify.com/search/results/artist:Utah%20Saints%20track:Something%20Good%2008	Utah%20Saints%20Something%20Good%2008	https://www.youtube.com/results?search_query=Utah%20Saints%20Something%20Good%2008
2020-05-30T01:21:00Z	How To Make Gravy	Paul Kelly	How To Make Gravy EP	FALSE	NA	artist:Paul%20Kelly%20track:How%20To%20Make%20Gravy	https://play.spotify.com/search/results/artist:Paul%20Kelly%20track:How%20To%20Make%20Gravy	Paul%20Kelly%20How%20To%20Make%20Gravy	https://www.youtube.com/results?search_query=Paul%20Kelly%20How%20To%20Make%20Gravy
2020-05-30T01:25:00Z	West Coast	Lana Del Rey	Ultraviolence	FALSE	NA	artist:Lana%20Del%20Rey%20track:West%20Coast	https://play.spotify.com/search/results/artist:Lana%20Del%20Rey%20track:West%20Coast	Lana%20Del%20Rey%20West%20Coast	https://www.youtube.com/results?search_query=Lana%20Del%20Rey%20West%20Coast
2020-05-30T01:30:00Z	& Down	Boys Noize	NA	FALSE	NA	artist:Boys%20Noize%20track:&%20Down	https://play.spotify.com/search/results/artist:Boys%20Noize%20track:&%20Down	Boys%20Noize%20&%20Down	https://www.youtube.com/results?search_query=Boys%20Noize%20&%20Down
2020-05-30T01:34:00Z	in the dark	Bring Me The Horizon	amo	FALSE	NA	artist:Bring%20Me%20The%20Horizon%20track:in%20the%20dark	https://play.spotify.com/search/results/artist:Bring%20Me%20The%20Horizon%20track:in%20the%20dark	Bring%20Me%20The%20Horizon%20in%20the%20dark	https://www.youtube.com/results?search_query=Bring%20Me%20The%20Horizon%20in%20the%20dark
2020-05-30T01:39:00Z	Reservoir Dogs	Bliss N Eso	Circus In The Sky	FALSE	NA	artist:Bliss%20N%20Eso%20track:Reservoir%20Dogs	https://play.spotify.com/search/results/artist:Bliss%20N%20Eso%20track:Reservoir%20Dogs	Bliss%20N%20Eso%20Reservoir%20Dogs	https://www.youtube.com/results?search_query=Bliss%20N%20Eso%20Reservoir%20Dogs
2020-05-30T01:43:00Z	What's Up	4 Non Blondes	What's Up	FALSE	NA	artist:4%20Non%20Blondes%20track:What's%20Up	https://play.spotify.com/search/results/artist:4%20Non%20Blondes%20track:What's%20Up	4%20Non%20Blondes%20What%27s%20Up	https://www.youtube.com/results?search_query=4%20Non%20Blondes%20What%27s%20Up
2020-05-30T01:49:00Z	My Island Home	Warumpi Band	Stompem Ground 1998 - Live At The Wireless	FALSE	NA	artist:Warumpi%20Band%20track:My%20Island%20Home	https://play.spotify.com/search/results/artist:Warumpi%20Band%20track:My%20Island%20Home	Warumpi%20Band%20My%20Island%20Home	https://www.youtube.com/results?search_query=Warumpi%20Band%20My%20Island%20Home
2020-05-30T01:53:00Z	Down For You	Cosmo's Midnight & Ruel	Down For You [Single]	FALSE	NA	artist:Cosmo's%20Midnight%20&%20Ruel%20track:Down%20For%20You	https://play.spotify.com/search/results/artist:Cosmo's%20Midnight%20&%20Ruel%20track:Down%20For%20You	Cosmo%27s%20Midnight%20&%20Ruel%20Down%20For%20You	https://www.youtube.com/results?search_query=Cosmo%27s%20Midnight%20&%20Ruel%20Down%20For%20You
2020-05-30T01:56:00Z	Good Vibrations	The Beach Boys	Good Vibrations: The Beach Boys	FALSE	NA	artist:The%20Beach%20Boys%20track:Good%20Vibrations	https://play.spotify.com/search/results/artist:The%20Beach%20Boys%20track:Good%20Vibrations	The%20Beach%20Boys%20Good%20Vibrations	https://www.youtube.com/results?search_query=The%20Beach%20Boys%20Good%20Vibrations
2020-05-30T02:04:00Z	We Stayed Up All Night	Tourist	We Stayed Up All Night	FALSE	NA	artist:Tourist%20track:We%20Stayed%20Up%20All%20Night	https://play.spotify.com/search/results/artist:Tourist%20track:We%20Stayed%20Up%20All%20Night	Tourist%20We%20Stayed%20Up%20All%20Night	https://www.youtube.com/results?search_query=Tourist%20We%20Stayed%20Up%20All%20Night
2020-05-30T02:09:00Z	Teenage Dirtbag	Wheatus	Teenage Dirtbag	FALSE	NA	artist:Wheatus%20track:Teenage%20Dirtbag	https://play.spotify.com/search/results/artist:Wheatus%20track:Teenage%20Dirtbag	Wheatus%20Teenage%20Dirtbag	https://www.youtube.com/results?search_query=Wheatus%20Teenage%20Dirtbag
2020-05-30T02:12:00Z	Wearing My Rolex	Wiley	See Clear Now	FALSE	NA	artist:Wiley%20track:Wearing%20My%20Rolex	https://play.spotify.com/search/results/artist:Wiley%20track:Wearing%20My%20Rolex	Wiley%20Wearing%20My%20Rolex	https://www.youtube.com/results?search_query=Wiley%20Wearing%20My%20Rolex
2020-05-30T02:17:00Z	Accidently Kelly Street	Frente	Marvin The Album	FALSE	NA	artist:Frente%20track:Accidently%20Kelly%20Street	https://play.spotify.com/search/results/artist:Frente%20track:Accidently%20Kelly%20Street	Frente%20Accidently%20Kelly%20Street	https://www.youtube.com/results?search_query=Frente%20Accidently%20Kelly%20Street
2020-05-30T02:20:00Z	Breathe Life	Jack Garratt	Phase	FALSE	NA	artist:Jack%20Garratt%20track:Breathe%20Life	https://play.spotify.com/search/results/artist:Jack%20Garratt%20track:Breathe%20Life	Jack%20Garratt%20Breathe%20Life	https://www.youtube.com/results?search_query=Jack%20Garratt%20Breathe%20Life
2020-05-30T02:25:00Z	Pyramids	Frank Ocean	channel ORANGE	FALSE	NA	artist:Frank%20Ocean%20track:Pyramids	https://play.spotify.com/search/results/artist:Frank%20Ocean%20track:Pyramids	Frank%20Ocean%20Pyramids	https://www.youtube.com/results?search_query=Frank%20Ocean%20Pyramids
2020-05-30T02:36:00Z	This Fire	Franz Ferdinand	Franz Ferdinand	FALSE	NA	artist:Franz%20Ferdinand%20track:This%20Fire	https://play.spotify.com/search/results/artist:Franz%20Ferdinand%20track:This%20Fire	Franz%20Ferdinand%20This%20Fire	https://www.youtube.com/results?search_query=Franz%20Ferdinand%20This%20Fire
2020-05-30T02:40:00Z	Tubthumping	Chumbawamba	Tubthumping	FALSE	NA	artist:Chumbawamba%20track:Tubthumping	https://play.spotify.com/search/results/artist:Chumbawamba%20track:Tubthumping	Chumbawamba%20Tubthumping	https://www.youtube.com/results?search_query=Chumbawamba%20Tubthumping
2020-05-30T02:47:00Z	Green Light	Lorde	Melodrama	FALSE	NA	artist:Lorde%20track:Green%20Light	https://play.spotify.com/search/results/artist:Lorde%20track:Green%20Light	Lorde%20Green%20Light	https://www.youtube.com/results?search_query=Lorde%20Green%20Light
2020-05-30T02:51:00Z	Flow	Crooked Colours	Flow	TRUE	https://www.triplejunearthed.com/node/206086	artist:Crooked%20Colours%20track:Flow	https://play.spotify.com/search/results/artist:Crooked%20Colours%20track:Flow	Crooked%20Colours%20Flow	https://www.youtube.com/results?search_query=Crooked%20Colours%20Flow
2020-05-30T02:55:00Z	Crime Pays	Freddie Gibbs & Madlib	Bandana	FALSE	NA	artist:Freddie%20Gibbs%20&%20Madlib%20track:Crime%20Pays	https://play.spotify.com/search/results/artist:Freddie%20Gibbs%20&%20Madlib%20track:Crime%20Pays	Freddie%20Gibbs%20&%20Madlib%20Crime%20Pays	https://www.youtube.com/results?search_query=Freddie%20Gibbs%20&%20Madlib%20Crime%20Pays
2020-05-30T02:59:00Z	Errol	Australian Crawl	Sirocco	FALSE	NA	artist:Australian%20Crawl%20track:Errol	https://play.spotify.com/search/results/artist:Australian%20Crawl%20track:Errol	Australian%20Crawl%20Errol	https://www.youtube.com/results?search_query=Australian%20Crawl%20Errol
2020-05-30T03:04:00Z	40oz. On Repeat (triple j live recording, Laneway Fest Adelaide 2016)	FIDLAR	Live At The Wireless	FALSE	NA	artist:FIDLAR%20track:40oz.%20On%20Repeat%20(triple%20j%20live%20recording,%20Laneway%20Fest%20Adelaide%202016)	https://play.spotify.com/search/results/artist:FIDLAR%20track:40oz.%20On%20Repeat%20(triple%20j%20live%20recording,%20Laneway%20Fest%20Adelaide%202016)	FIDLAR%2040oz.%20On%20Repeat%20(triple%20j%20live%20recording,%20Laneway%20Fest%20Adelaide%202016)	https://www.youtube.com/results?search_query=FIDLAR%2040oz.%20On%20Repeat%20(triple%20j%20live%20recording,%20Laneway%20Fest%20Adelaide%202016)
2020-05-30T03:07:00Z	Global Concepts (triple j live recording, Splendour In The Grass 2013)	Robert Delong	Live At The Wireless	FALSE	NA	artist:Robert%20Delong%20track:Global%20Concepts%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass%202013)	https://play.spotify.com/search/results/artist:Robert%20Delong%20track:Global%20Concepts%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass%202013)	Robert%20Delong%20Global%20Concepts%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass%202013)	https://www.youtube.com/results?search_query=Robert%20Delong%20Global%20Concepts%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass%202013)
2020-05-30T03:17:00Z	Off White Limousine (Live At Splendour In The Grass 2017)	Client Liaison	triple j Live at Splendour 2017	TRUE	https://www.triplejunearthed.com/node/268471	artist:Client%20Liaison%20track:Off%20White%20Limousine%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	https://play.spotify.com/search/results/artist:Client%20Liaison%20track:Off%20White%20Limousine%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	Client%20Liaison%20Off%20White%20Limousine%20(Live%20At%20Splendour%20In%20The%20Grass%202017)	https://www.youtube.com/results?search_query=Client%20Liaison%20Off%20White%20Limousine%20(Live%20At%20Splendour%20In%20The%20Grass%202017)
